id,name,image_url
c1,Joe Biden,https://dfa-cors.s3.us-east-2.amazonaws.com/rcv2/images/JoeBiden.jpg
c2,Michael Bloomberg,https://dfa-cors.s3.us-east-2.amazonaws.com/rcv2/images/MichaelBloomberg.jpg
c3,Pete Buttigieg,https://dfa-cors.s3.us-east-2.amazonaws.com/rcv2/images/PeteButtigieg.jpg
c4,Tulsi Gabbard,https://dfa-cors.s3.us-east-2.amazonaws.com/rcv2/images/TulsiGabbard.jpg
c5,Amy Klobuchar,https://dfa-cors.s3.us-east-2.amazonaws.com/rcv2/images/AmyKlobuchar.jpg
c6,Bernie Sanders,https://dfa-cors.s3.us-east-2.amazonaws.com/rcv2/images/BernieSanders.jpg
c7,Tom Steyer,https://dfa-cors.s3.us-east-2.amazonaws.com/rcv2/images/TomSteyer.jpg
c8,Elizabeth Warren,https://dfa-cors.s3.us-east-2.amazonaws.com/rcv2/images/ElizabethWarren.jpg
